id,cluster
1cc644fa55f7c84a25afd3966325828e711e7b5f,6
1cc88674d2bdc8ba61602d6108090300bfcef1c3,9
1cca3cebaaff07a063061b5215f57866ce66f86e,10
1cca8847a3bd78f709219367aae13206b925354d,10
1cdda02db72ef8100dabf65897e68fc4177e0aec,10
1ce65156612a0c78e2cdb562c192094d4f32ba22,6
1ce8850adde677a3c663199bb2c658f5cec475f3,10
1ced902997ed91e135eb8de96419bec86eb5e1a8,11
1cf5af0ce8e6f404cf3481f284c543639d4437d0,7
1cf80d161c939ecbe35f084f6bf931eaea28acbe,6
1d07b9fcf2d81fcc99be8478520a99de952ad021,6
1d0964e2d14dfbdf559aee133ba111c9f702b4c5,10
1d0a98463e70ed3c132557e7d33a8b03a6e2cf12,7
1d0c3016b6f99305bf794924a77bf0d085ece0f4,7
1d18f4a97a1a9e7194f6e96c1152ded057b228b9,8
1d1b3936b93121ec3206109d539f505c9b4c5d83,6
1d1e96cb30b3144f7d0b49fb1e521816b576c6c8,6
1d20e076979ef674a67f9a688d302ab00ee57513,11
1d25967ec175fb944a80aad549f48f554261fb83,11
1d25ef8eb803e7321363e8e49753173a9c239849,6
1d302c73e08714f8b4c9cb9c575a76585986e75a,7
1d3cc11bb76453ade2dfc68fa0a65351fa8f7d42,10
1d3d4036f8e2c950de2611001f21ca8fb0b14cd8,11
1d3f0b10d2e1b1fd6a9700ce88df4909b00060b9,11
1d4e694f96a2830509430224375baed7960ab998,11
1d4f3cf606f525377f77b112f8387044d75ef2b7,6
1d51d89117eaf76c0d90947cedfc5c4730f32f04,10
1d53844494365f8a2fd2b026262eab7d8c058a42,6
1d53a34aa1634652635be965759ef53c3c75e25d,11
1d56bdb60f8618e435db829e5f79d1c6dbc3d771,10
1d6182db95b3ca03e3735ee0be3644872953754b,8
1d66abea754ce4a0b2426ea41aa644e249ca18b6,10
1d66b0599312322055b8c49570858ea9c1948702,11
1d6712c7d901bddec85b56df9d668dac298a3eda,8
1d73d8c94651188c2f09bad6550b89a24da84c2e,7
1d8ac337abf9caa8d0956e8aaf54cf2163cbbe29,8
1d962950fbb60020b77119e91b9b151f59caae10,8
1da11bca5e71ce9bfaef61329f13af72d20526e2,10
1da6741bec7ef0e842dcb9d11ca99f9cbc2f6910,10
1da71a28577430a799251d63261246b8fc1d14d7,9
1dae5df0abaf844c458a036f66ea63c28678d93a,7
1db1b2b5a6f1801d370b1ca7a91bb7ef6cd5b59b,7
1db8d353aa3c27dffa690a20bfee750988aa6a5f,11
1db9eaf9644aa86ae18229968fed51a7c908d686,10
1dba0f4d0f56e96b60127c08d28b22f5ddaa73db,10
1dbb6b67ffe1d8c96bba9f065f71dc9568f5f324,6
1dbde7f16112938366ef7a51c91cd9d05c7ef84c,8
1dc22bac1da4f331c8de6e72d26f3d3d87a44cd5,9
1dc579200424fe7a33e2dbcfa304fb7956eec26d,8
1dcb13dd776dc6d4ba6ed2af1736b22177170fc6,6
1ddd46ca03858fbc45c6130def4838306698cbb5,6
1de2bb60fd7bcb82003f1d72ca622b2e1151c28b,6
1de99ace024de97c04e391d90d97cfbf26653740,10
1deb995e610d47ebb1dbc17802029d0cf9b6208f,11
1df3b4b3e23e4e634a5291e4bf6e19524d8dc54e,7
1df50115248eb1ab6f83efd7b82c2e7557ff070a,9
1df94869b1149e29f96675739593b24a0e519df4,11
1dfc246c57b9e9be64ea57500468f882a89a23a8,7
1dfe02e7abd2e1a72cbb0907757b5106cc694243,7
1e0015d3786226b984cd7d699a1fa8363cbf9c38,11
1e024717ca08e7ca1c8cbb6033fcc2e0eefab699,11
1e085e4b9773a28e19265f53fd0742464280cc66,10
1e091a0efa7c3c754ef2cb047d5acd188d9d9271,9
1e0974b13ad68a92b97e9732dcbbe08988d795ca,8
1e0bae7de9715564046b9d060e7742c7a7195e80,10
1e0bd17fe220638ba9973d87d35347fffe95e25d,6
1e0cd7ec4471100b604fc43ef06e6a0930b20dfe,7
1e0d024d161ba98c8e367e49f2f0107058bb9a40,11
1e0e2decb7f878324b6c012701a4b2feb46b9d34,9
1e22f9fe1bed68737d6ef288f9fea85436a2b965,6
1e254be8205dbe1ebe854fd615e81e44e2a7882a,8
1e2940f98bfc9881899473eabee9af0e1e27bd21,6
1e2ce9f964ec3ad585778ee78d51311889a424c7,11
1e3414396ba4cc5e9111341332ee6a1ac981db58,10
1e34874e073c0e2bb9ec5a6a8d16cb6600d7399f,10
1e3859d52f3882b8901881406fd2ea219685eb70,11
1e3c791ffa88db765d2b4843926bd6e6a5e12e8a,10
1e3d593f02238c2ea8a9e49c8ab75768fd487edb,11
1e43bcd19d0748b0cfc7bc23b7b1b0b2c0ab2243,11
1e488bcd174084fd8bdeb93c53d1a201800e80ba,11
1e48ba014033995d6be42f82b0d53bf12575cdcc,9
1e4b05f6cbc48a2beac9d3c87a447acb745c788c,7
1e4b1d776451d68a2c199ad43609f127b9c75b2d,11
1e503ca428a683c11d369b81207191cab12bb7af,11
1e505fc712fd37f7f533479f6e3ad1adb86b3c4f,11
1e5174d5780fe0df36c57b51709e6dee6426a74b,8
1e561d7bcb9ca5222eb44850e1d808a4aa8f7196,10
1e5c6a1f18544a6e18e021312af9084504d5ee4f,7
1e60f1d38baf428d8e4d2bbaa43d6ae2c3c150d3,6
1e6121c199e28f131bf21a35facf750be76a8fa5,6
1e61bce1e82199d53665d51a2ea9c2ea4307758f,8
1e6c9e5708de034954be4e22f77e50c11fc8bd40,10
1e6f90324631c40770ff8c16d65f4c1240114082,7
1e732524b5a33380dae7d4727d0b8589a0958f26,6
1e744a73278bfb15f6b188c4f43150d7c6c92535,6
1e77529151c02586f39ad787306e57f12d14c7a8,9
1e779f2a0dc2c2d916e20a74ffac2faefad9889e,8
1e7bf40dbb995f4463d722138eab4b52acbfb8a8,9
1e7c57dcb419fb96020593dc720fd302e2b75d3e,10
1e7fe334a3a41ddf31aa1fd4a3fa1259c4648973,11
1e8ad36cd94499ef02b266e074cc1144d616f3a6,11
1e8d3770fb3bf8d6182810cce54562eea3429cb8,9
1e914997e7d43bb211ce2fc66d069171c3714505,6
1e918367bd374d81ba2c9f59293c5a6350a1dcae,10
1e941e06438e5be48a6f41fa6048d67380484bbf,9
1e9b7a38b1049d76d2e475e59c596ed7b0b7d378,6
1e9de6cad173b9fee38765c6697744dfeed2d390,10
1e9ea79611891400573549b556951415254e919d,9
1e9ff11d3ede89e1c45de2148c63fc46ab3c904d,11
1eacdc837997258e63e0c12960eb99f5dd0494f2,11
1eb4457e9b45836f75830cb362d798d4d66ac4e4,10
1ebb6a975af253d779375ac8beb620924be59474,9
1ebd7e5bfc9a3a72d24a45f98248fb38e69a352c,11
1ecbe29240e38660f8c7b6f4d3254b50193f4c0d,6
1ece45901fc6622ec6abd3f2ffeef04485abd606,6
1ed979d7c40bc4e0121e7dee742c2a48723b5c6c,6
1ed9d6c383a3e81fb3a5383e6f0c612156812dd8,9
1edcb4351f5825c49437b187f38414354100a01a,8
1ee2631bdff195265439e892a5e0abdb1623aa01,8
1ee8abf2ee1edbf4b9799ea4895d4f43dc439334,7
1ef0a77d2d61f29e0b537875ae7662af1ae8e2ab,6
1ef57bfcef6bddcbc4b2dcfb8f8f40fb753eb24e,8
1efbafd8d59439b4e8842b1650113f041841b43e,10
1f0ab436c9abdc69d708cc2e3d06a98eb9a74e0d,6
1f102bcac39ae3547f91812c07f38fd89a2aface,7
1f1072fe3b21e041eca3d7301343dfd78298fcd1,10
1f159cedb20a97cf28366d6542bd6b8e16abc7f4,10
1f29ce7559d2420ede65771fd71ecb28cd802576,9
1f300afddd509b9ff04953476ff7eb14185a9531,8
1f3209ef3de37c868ed52f8fdb5f5e8d66c0ff61,10
1f3982d26f73c660b7d32beb352b06a7c6894d3e,8
1f41f60daeb53889be04d9de1fe99daa5a845fbd,10
1f431c71710c302985b1f9836fa5a2c55b64f852,10
1f4555e0bae4ab2e836f49cdc0b15e2481e59d1d,6
1f52dcf1e6cb82cbfa6dd42685f5059144d6d315,10
1f57f75373924792e7d37c23068bc90d87dad0ab,10
1f5b8b49aeeb49bf3677c2e6ce8a6e8cf4641282,8
1f5f983aaabf762d5c6df3c9e5bb9a0e03d4fdcc,7
1f6cd77e4608fbe709407168c0406ae6cf46b774,6
1f7041387da2c72c64815d96ac7ef5428435a65d,6
1f76404a1a478b0a66eb5bb7001f82c19c543514,7
1f7ce39f8533355b17667768ba71584a40b6bb3b,10
1f7dcd998bafea13a82f6f72e6baf13e3e457780,9
1f87f3bf54db107367da1c3541d0b771bd42c619,8
1f8a12e6c15977823e994297d7e3adffcd3cce02,6
1f92291417d70aef723f456a20b2d5f99268948e,11
1f951f5c9b5d87823ea99e78f2abb46bb09509f7,11
1f99def1166ae7717a731d3d1a100d8b11697d66,6
1f9ca451ffa79685bdfba30229d62d9716e2f497,11
1f9e7d57c66bda50f24160bfc947d497348f6074,11
1f9f3263b2dc66dd17c39f06ebbadd171752135a,6
1f9f6f0527aa5a7d5e1eac537039629a255196b8,10
1faf231f332b954963fde1d2e42d715b89c1caa8,11
1fb3abe8bd2a1810b3c538a67771f3cca9fd0474,11
1fc6992bb78b353d73995d589019d779947484c2,6
1fce062ef76cb85e063618d4b538a3bd409a5df3,11
1fd07b0fd5e9a41f393958d0ff3e63f5d15640c7,8
1fd16b16c5d93aef4ee272fb4c46ba0ae71c00a5,10
1fda5246ec1cfb16026b2ecdff4a15fab884c738,9
1fdf7428057f9376f832ee635a809784670dd79e,9
1fe18a7672a20d44ac74040c2968139f5629ed7d,8
1fe4a248ff051cce574d2315f04f487e21216617,10
1fe6afa640834b955ad98ba6a0313eeac5b30e7c,11
1fec2494f57eafe4fd557f844d8a6479b4a19618,10
1ffb5240878bbfef5c93dc1a5c45e565987deede,11
20043fa0547fdd287879b40c82f5d39bab6e4221,7
20059e00c0597d4d983c4582cce1c0f06a64b0fb,10
2007b976220bcf0a78e408261f421cd65e78ef5a,10
200e55cce9e779b807405cc3f64570cb773287e4,11
201b7337433618aeadb59ef07cef25a6dc74fd06,11
201df5ed13fb5cbc1dfc76900dd0643296933f7c,8
201e702a8bb09e5516ee2da4425a6acde02ec08a,11
201e7314eeb92f6d359a06a6031351443da07cdf,8
201e80e2f7ba0cb684c521f96186c239eed155ae,10
2020c24dd9b544114c4466b9df1cd632cacaf24f,7
2022694f3d628ecf9bf661e227fe8d087dff9131,9
2024ae98d3bedd7dba2b0a42bb3eb8c375e46b43,10
20250dcbc45bc4be53a3356d3a61691f7a5312e9,11
2029c0816b1f76102f09169749961b937755b9a9,10
202a1e71f73f6e37f50597137c6590bc11a48400,6
20328423b63e3dbf48dbebad3aff056328f039f7,7
20347be18a75c92c4ee175265f57b39eefe960aa,11
203b99d1cd8ca312507617d10b4010ec64ce41e6,11
203ca907029ad7cecef47144c1b1849d9df85f15,11
2043f6bb48bd0f24173529978bf0c8137dcc0013,9
2047e200a6a98f4c3947a16b3aeb0354f15feb02,11
20482974836bdd5d079d3cbef5636cb0bc8bd046,6
204b69c21f55bd1db4fcf98814e9f792282d3187,10
2051f144b90cea3dca5feec0aa2085f1a5d71067,11
2052a4612264cfcf00537eca29bce229b63f2e83,11
205649d547204d60a47ba47d58daf0779da9c84f,9
206749e5b3c6c19cf211ca2e867e9d5f3871dcb9,11
2069dd6f2408822d2ba3d0eab2371dca79793dcd,9
206d91c0ba5d3b9b21c1f2212bfe955f0e3d1642,8
206e458aee2653906fd8e1180239bbf2a60a2dbc,9
2072bea3600d8a6d0aa0e6ff6be5ad21c1bf9262,8
20808b897c64306c62b787f61613cc5b9d457571,6
208129aa1e1fc0c69b386590fa5220dea395c65a,6
2084f22ca496f03cb7807f0a74baa979a505d13a,11
209a82a81596cd1cae75825d0a3e39d41c55f3ac,7
209b3c2b3858906b1e5ab5ea4c3491342b41a7e4,9
209c3cbe804a1cd872cb0ab6d4f675ff5d73613c,9
209e8ac7fee0e9d3fa8b7bf692f527fe29c38101,8
20aafdc1418b17f1ba413e82228e32e18cb315c2,10
20adc25aa7fead5c77bbbf6feaef078f35e30c06,10
20b3f8e92d8326a52b24df6aa1af57b8902d901d,6
20b78927e03690dc84067557349f44872ca1fef3,11
20bfe5879f50b3943e98345770fbbbcc62251964,11
20c63d0ea421a3a23bdefa56529512b30bc6ebfe,9
20c7cd7c925feb8366b85d9fb52f3a7acbc12592,11
20cc87a507831292c5ba23ea0162a1700bf9179e,8
20cfc0c8c7a7602fc3ef702805ceda789498c54b,8
20d0ef55b6caa4b72595b2c60b9d13c07fa0a155,8
20d785818f6cfba9dafcdc3d202720b1b95286cc,9
20d8b6ecd9a76a7a9b898f3976f3ab127f691888,6
20e0f2bca9d0b4c93cfea799db38d89449de2076,7
20e22b7d01c5c759a3223f2d0f836084ae6585ed,6
20e27868941e97505a01b4f103adfe25284c286a,8
20e99961afb711877de7975dafc1d003808e7b22,9
20ee880ad9dc1f9ef2b76fc159cc1f7b23130bf5,11
20f53ce2f9bbf9c02140e79f273d0b6ac5c00d33,9
20f7fd57f5d5db6a984dc56dd6e1e6e0c578cf92,8
20f8148806d48091588291b95bb56eb19cadff37,11
20f8e5c25cb2b4da9be8d98e7c516988cdc78139,8
20fa7e9359bc87924cda22f19340f12fe9448340,7
20fed454075759e18ae3121d58695f159e71a15a,11
2105f294ed86d9466496b5aab3776b6407114fc1,8
2108573ba17e6b053e483996ed23fa9bdd8197d2,11
21105d8c43cc6596ff1f4d252b9f263dde2340b2,11
2111d8f0214874ca838abd0eed3e45e10b5d7432,11
21148f69c8560a98bfe49d2434d226417d205254,11
211efe037d3781074d790200ba48e1f10de9c9fb,9
2124392b01addfd706466d05957dbb21203e0dc3,6
2127cfc3688c3c56fdc9dc53e7b6b81157184a10,11
212fe9faebaf4120f4b6de087732c80cbdb1124b,8
21345c2e38d55bece287c1878bacc80acfd1c28e,8
2134e723cb4a9ac1c9b9e84b8f41f684c45235ed,8
213b3d5baa4be78b64c1a51419eb674d7ee83f5a,6
2148d0c124719298a2937ee0606f1de8160f88b4,8
21492257183913828300e4c50f86854b2b829b11,11
21498d30ef3b93c848601a5bd2ee64050ae9192e,11
214cbb10392eb8ced79a43cc365d4805a93e3a53,9
215bcbb10946d916cd255c9fb04322d5ac125d0a,9
215cec642039aaa54aab4255953fe32bf8cbf628,11
215dae1a0b7e46b7a0fdd8af111b7b04826ab2ae,11
215dc1cbd977991727442ca574eb8a7ef5fa1513,9
215eb08b375d0a2891ff0ec2b56df0b199f7055c,10
215f8120f7fae4f6c22072065aa7ef4dcb632aaa,6
21627e77c673b759a9b5591f623de4281ee131c5,9
21674e6b851e71e2184800a508042da3029ab6c1,6
2167cbc27fa647fe2b750801f4d3bf66923b8d5d,10
216ed72c1d3a05e14cf11260674f13ab5dcb1604,9
217501c6e119aaa4ccbdd1a03f3d94c0eb18beb3,6
217903cc0e1d0b2aae375e8c491e312608f5a41f,9
21834ceb80142802a1f64e373aab544f36481a5c,11
218b5e57f7047e40b65b1f4d9907b2d6effcce0c,11
21912213ddfe8da31368521fdcd2679f3ff16731,9
219f805295c00974a2831a787833069bc0fed7fc,9
21a77edefdc191009c2a056457e1731e4f2a053d,9
21ad5a916c859fc1f16a1666a7f55d05dbb4e169,7
21b819842dfe33a46e1625227571a6bcf7d91e49,7
21bb2e08b2cffc1a25eaaab0adb91ac9923f69e2,10
21c2dcd49dcbf31e3bed9c90be7129e65d82da9b,11
21d12f00dd97cfe2e2c2c6fea046fb8ef255baad,10
21d569247ab3964eacdfd58bc12e0726fd1b1550,10
21d5b878ef23ce517df63dc8da4a6776d05c3bd9,8
21e04a58ed5e9b2d34356f218db87e05e5a2c725,7
21e944bd6f8302561b11a0593ab1981f829932fd,6
21ec82d88876b46315a301c13fd5bc545ca2e137,11
21ecbcd410012898e4915f907188051d7625bf24,7
21f1a82e4b4b5b522d34bf8279a5ec0ea3a0b7d3,10
21f333edfea9073b41b09a7586e730653473419e,8
21f50d212ffdadd0891a202448cca654124c52aa,10
21f7e225c16fe6e3edfa07a5f2d7b536d3bfabfd,7
21f9ce6bc664c86aa3d4e3eead68efda0b9cf593,10
21fef812b3b2a93a858764c666667ddc961116aa,10
2202071a6a84a2d6a56361cb457a11433b15abc3,6
220b57569941cb1ef65090bb1c98bd6761b7e419,7
220ee44c232d2870005f21f29829c97427bdb6c5,9
221789c0a11027c080b00a0c355ef7cfb2575aef,11
22181f515dc2afeeedae44b09542cecfcc5ae718,11
221bbdd1759e89861cd74b721c92f2ecc92f7c1a,7
221d1fc87d5beb14cb1bb82b89b70df1e83fd912,11
221d5d9add0a68152515610b1e3f7c9a0a037aae,8
222081e36e7e030956f0e17fe56886d355b56fed,11
2225edde3cbadc49055df83f01f0a181c01292c4,10
2232991d1ff10d42c85e5e121f7a2257cf01332d,6
223589d640ed90f38e2efc2c97eec77093bffbbf,10
223b9a0cbcde7de0753e9a3f63498769c7fb152a,8
224044524b674fd62459bafc96496763e94bfa1e,8
224e577e35296b32ab81f7722d9292d320f28c4e,11
225b7d671e66a009aba930356454031b75cf432b,6
22659b6046f5f89315b92bc1a7dd915c1784fb42,7
2284901effad27e629f2e83302ab9ff32be0c43c,8
228c6120a320e44539360fed9a51e543165389ba,6
228d6747aa6c0edde3172e78c7088bea37913876,10
229020a37bcf5621cf8ba1caa47e437dc8718776,8
22902c55a7b7d4c1013d2cd08f8a14cbb2cb30a1,6
2295f50cadf7870312fa9bfe3980efde1439aff4,10
229608d9d739ccd351edc5f5f87e50e85a42a1bc,10
22977ad9e2747baa8a00050632333cee2224edef,11
2299e2df266e781e91fb46f616c0509238737f5c,11
229f7ec6ae52e4f9c31fd70e4438ce64aab4005a,7
22a75a5ba51ce54abeed005e2049a94b83078a0f,11
22aac1b92fe1cf0f806cbe83f4b8f4d160a0480c,10
22ac9f5be1c16a0d88b178647a3668001cb60937,7
22aec5f34e847ae5eb529dd3aa1740a52c553489,11
22af31508cf60f948ccca81acefa4e6f8675eaaf,10
22bec4f3bf81650b2b3bc2bc3401d0744c4ee9ca,8
22c0df3f5ea25c9595efb0f4eba354caa9748fd8,9
22c5602d843bd5be183ad5ca86b42ffd632addcf,11
22cd7a0391df451ccbb961274a59d49652b60f4d,11
22d604d47b39132e959266cc409ffd291f7e9bc3,6
22da2749252d9bbf5235d6f9581a215742722ba3,10
22db774a345ff2087ef94e28b26ca58a5b1d22b6,10
22decbb14be952c2cea6c66d68b500f9d4a26020,6
22e845994d007ac4a89acd1b17498de31e0c4b2e,11
22ea1ee9522a7f90c1e76f18b45210cf5c2fdc07,11
22f2437dce7a88997d6e7bbc5956af48a68f5c41,10
2302893c66d40a58eb460570b54caaff1443103d,10
230b4a690c1d602cf6f6ae2d7414ee27cba51dd7,11
2310126088674b3e1ce5719d047b33afbb5ea772,9
2312d027d05b8320f7675cb9ff3f29ed1930dfcc,10
2312ff71b9baebc4ecefc15bde6c6ec31506d4a5,6
231df19af8f554aae6d8b3634ce77e893c845de9,8
2326b012235cf0f27e0d535e199b38cf62b5c60b,8
232db2c31f39ed3451164dfef089b58ca3fec94f,9
232eaf6e5afa8623f4d90c00c1d58c1cfb71bfe0,8
232fc7300b3edfd6c08659d6a592147e173c8483,6
232fdf3744c7db72e337892272bd37681049e562,10
23377b5ca26c094bcaf44b04389dfc3ddecc1423,6
2340b7cf14a8ee133b43ce70309242cdede853b6,7
23428beab3a2a589c086a49009be2cb8e5cc1f70,10
23472581eddf15732570103cb914795cd495090b,9
234859763b3a412e76e49f9df77773a9f8cfcb8f,10
234d554982b8411058d3775c86025dcdc6056da2,8
2358d416fa08bbc00a1e66ab1e81ba167c220803,11
2359248d1115ba5c86f48d83b8f2fdd9096a99ac,8
235be050f8079a69e6ca31c26480b1d085200f6e,11
235ff2161f5977dfebb79dd57613978ba87a75fa,10
23734824a2c15c85430a85f96b29d3e3dc169e89,10
237a4a67740cadb823caf5e4cdac039af2cd54cf,7
238281387e34e9b47c0c4d17f597acf1e3049fe4,11
2391fd875dc1d564f03cbb471a0e3007fb98ad69,7
2392d85549cc95e80a8ec36d2b03e575d0eba8e0,7
23959dee3072f47c25e22cc89acd891dd09c5a06,9
239a83c42dfb6b568d914e3e488615aa816ecb38,7
239c57715cbea9de3761e110ebe9389e58398995,8
23a01a73ab8eb68fae9c050c0a2eeba53ed9c9b8,9
23a33aa98a5e640c20a41e10e2de043058be05dd,8
23aad0d747d1d4e640e898133b8868b2052484ad,6
23abae4444fcc737a3ae2fb3e3520e16a4e771a5,9
23b2f95868805ec2dbdbc326a863f06c9b488fe7,9
23b5d68838a617c13ffe7eff188d0e2bcd9da3e6,8
23b7cf608344dd1d46ed4949f47e8558d623c294,11
23bc4fc2f760f5b922dae1f4fa5b8d7a8d8dcfca,7
23c1f23228587f3aee85ac97945412ce744e2a6e,8
23c206c8db9d005a85d8c6e5c8c825a2550adec0,9
23c40e7a31b7df51ae4cb590dacb14d44f975192,10
23c5c5092971b81ef1ba67d572e215b7643f9f1a,9
23c5f444eaa47393308de87a6597802700c16dcf,8
23c762d697448f64c1e015c742b4e0de29ac8be7,8
23cac62603606c4e9972402f4e81b66896feba39,11
23d3c9d5a91c65a4b9f5869ef31fc11e54080b35,6
23de003d30d78336f840246987af3fa3bd93f474,6
23e19c7aada35aad1bf5dbf6c82b50557a20c5d2,11
23e2472c1e3cbcbb797b5a9a1751ee3aaae826a2,8
23e27cfa08a5e6322e3b3d29a648893ec371592c,8
23e86b4eb9442c952775a9397b8599e63bc8b28b,11
23eb96301c4287eda3587f23c105ad470da535ec,10
23ed3230a582a74c21ef411a65c024493c3f4499,6
23f316274745dc0fe1d534b7ad2da59c9fa01e36,11
23f32375bedff8949bc732f1db6c6a480650401c,11
23f583386f5953264daaeecc3394084f06737e8f,10
23fabd53f7ef94924add448e475d0537f3849631,9
23fd0f878ac563f1ac0500c1eb7452e41add4676,11
2400546d0a0cf5d299f6c6b23109c9f08126fdfc,10
24039137464c94e52150087051c784b00fc6917a,11
24071bd52292309f8bc4344f43c3a369b4beb491,9
240b195bef1256f5079ae367cad3511f39c3a22a,10
240eb6c461f54af9909b1a89ca0b9f328b6d829b,11
2412ba90953bb6cc50a0a7bb03d92f38ad490623,7
241dbde25fc895db9617527fa570a8c89f2eeed5,11
24217d9dfec33d962bb9f45d0d7ef15e29c24b29,9
24240d55fdbbda2b896e3221d2d230062d4ae829,11
24262a4dc100dccdc9dab85218917bcf9e340669,8
2426658662138a6f761c7e4990e988dea6debde5,10
2427d6ab76e2fbcd6aafe85cf00c1cebc72dfa98,11
2427f33f7dafc7cca97640c0d1ac2dc3f9f8824b,9
2428e88363c58464e3f40ff01f5b2344317504a7,6
242960118d5047bd30e7dc98f77640cb63f023fe,9
242abc038d161448d75c3f159a931d4014661fb4,11
2430847348ab9657cd9d6ca771ff28951b495879,10
2447a9b29ed4d390ad0d7a63f9c7612ba981553f,7
2448cc542171d1c0b44829fea9f646e5abfc505c,6
244db10a87c11a9a187c58a9fa2c19abc22b409a,10
24521a4c7136fdc98c95a4ed5dd307ec88c228fc,8
2454a300729665858a9ec61f66e742ff9edfa3dd,9
245da3b3d46ceb16547945092de90fd63909dcb7,10
2460f31a7107ac7ae2bfa65491945cffaf3bbeee,8
2464af99adab6a532a5199aaafa8c706c493869c,10
246d8e8b72916f44faf0eff56dfcf6747e3dce55,11
24725d134693fa6600acfd4d943499c0646f34fd,11
24744258eadca1e15fdd7785f3c7be95539abe42,9
247942098fe655e00b04897a1c97250ffd58fe73,11
247c9e6ea570dec34ae40c2b965722b3813e0399,8
248077a57c6cc28157e62a08af7d709980c5a4c4,10
248354c2e1ab5b1123d7b18456fe7d51d58faa39,11
2483d555b0d87f6954a56a28122e210fb91feab1,8
248967dae357404c6b60520c0c34a5982edf17dc,11
248a10c4c831d410adec0794b58e4aa751576f87,6
248b99c66a71d752e865934ccccf57a96cf6e472,10
24933bbd18e4522f58bfeec068c05c06c85e573a,10
249f6419968e44e2c2e38d5c97256a67e69b50ca,8
24a3d52b4723cb9e9367895f0cf32dc9d1f5a09e,10
24aa26e49c16508eef760f32de42e397ecf6b4e8,11
24ad1c2fb5a5f2ba43a63d8ed3c91f44f856d901,6
24b03c18a5b755ca40fbb52be9ae1ef9d7a78783,10
24b068e413cebd8adcbe70222a32dd66379d34da,7
24b1f1b2c92029977df2af1b3f16e71031361cab,7
24b25180eb2a280955a6ca9f908d989ec1b342d1,6
24b26ef56fc91d6a30c42cb73db4946a0b38a925,11
24b98b6315caea21304c85f2ab00d6c681df1d8f,11
24ba8f18bcd1993dbbe964798779b0eb2e13e627,11
24c23d4082780725fcfbcc5b8a6688ebab2c1b29,11
24c268cc3a21a37e7383482c4f567905c3513cd6,9
24c7559f0b5874f62b536210b521cf65efc75e41,10
24c99074f52db1f84564b4a1b3ab47c4084bf800,9
24d1b4bfc613a2cd4f9fef951c4111c3d92b56e0,11
24d29a96801bd4489f01ed8b71089e3da6f8c08b,11
24d4b064f671e3b8ea578b6455519cc79ccf45b6,9
24d621cc61e7cb9ba6194e5826145778d2426d33,8
24d6ba321415c6fbea2bb91fe1a758d0470d18d5,11
24d93565f24cbed14cddcb3c6ddf048e3917fe1b,9
24dce5294e2d95c50c8ca49b388edccbd2c281ab,11
24df84006076e2f5ab96430ae07b9398dcf2ea54,11
24e43fda5ec09939e9cc40060d5b67260e3d3eca,10
24e69401791fa6fbbfd09373dde46f560c951ba2,7
24fb0359dcb6c8fbfcd9c509a707f1ffe248435f,11
24fc41e078f386f4909a04b6cf6ea32e03535a6b,11
24fd59810f9099ad9495fcf79b37c3ad34a64a5a,11
24fef8978e57d1b858a29378787d4939be86e0b5,11
25022f8d4f08dc878325a6899850edceaf379755,10
2505b62f614639d7f9daae32d9f639caade4efcf,9
25085c53b54e0b7dd0abeb96dcc0055b320a0d4d,8
250b6e0314fdf2ced65dd2e3fc69346eb54d4bd1,7
250df583e1858b785bad7ba15ec159f983b92e63,6
2512aa6ba193c1c472298c3102c228bb06ffe59f,11
25159668188b5eb9015974304216603789029847,9
251b7f4c4575b37123c57c4db6cbf74a306381c4,8
251cca19ba95e855fbd7b800c74a28f54626992e,7
252050e1c1234073d0aec8dcdb0dc891ed7c4f92,6
2520c464b4064540793fc85ac27f3c69b3170af6,11
2527f05fd6709bbeb1efd86c6649b363a6a80c9f,9
252c8b14d496b65053118d7eed6464d0bbe948a8,6
252d203e12c62d40d3e5d542aadfaa17fd87899c,6
252e4e8c14ec9c1a1662cdbc6a58597b573ffb27,9
2534dbe1a261df4c9dc9750b7fc731c04ad3d256,9
253bda58192652af20ec5399dd744d752cd19c0c,7
2541299240caf012beb9ee0791d844da06cb8f6b,11
254e654d081cbfa2dea42c0f8a1a3895ea28b17c,6
25549ac355000d1a114a2efe59f1ceddc3d54fbb,11
255633ac1537885e2be837521e70bdadcaabd716,10
2557789762e3fefa94e56b8a75d3bfc874b0f811,8
2559c9aa41b9ee6a6350d6dd06519eb4ba586654,9
255e74e3e9578e9be9ed0daaed9938670dee72b1,8
256be1fcf312a77bce03f6d9c624663497f4b1cb,8
2574455b3314d8caf0e3e757814bed0a533daa99,7
2576bd63daeeeb64cf40eed2f541a1415f5c40f2,10
2578d667cd5516d28a284d50e6c46b2bdca91f48,10
257dd8e2e9b5856952473a94a1539f15608c9d6a,8
2585c1ff711ae238c59d1482b0dbc523c5fd171e,11
2586eaf331574d536d6676c434b662af9ff6e922,9
258ef03c792b52ab157fc1142e468b82d7af6257,11
258f868de20128db3fd9b6c71dc7e1843290d04b,10
25968e4bbb0ec17a29daec7e1baefdc18a1e24f7,10
2599c842a25aba89c778eb0021360286bf22f7ba,11
259bdb5faa8e07928ba4b0a97b06ddd3b33a2ab8,7
259f3b9e2a5e2a1503e5263121042d6e1ef6551f,11
259f50e729fee6aa9923f201bf6277c86e2525f1,9
